ibge;uf_sigla;uf_codigo;nome_caixa_alta;nome_cursivo;nome_sem_acento;ddd;siafi;;
2110906;MA;21;SAO FRANCISCO DO MARANHAO;São Francisco do Maranhão;Sao Francisco do Maranhao;99;915;;
2111003;MA;21;SAO JOAO BATISTA;São João Batista;Sao Joao Batista;98;917;;
2111029;MA;21;SAO JOAO DO CARU;São João do Carú;Sao Joao do Caru;98;232;;
2111052;MA;21;SAO JOAO DO PARAISO;São João do Paraíso;Sao Joao do Paraiso;99;234;;
2111078;MA;21;SAO JOAO DO SOTER;São João do Soter;Sao Joao do Soter;99;236;;
2111102;MA;21;SAO JOAO DOS PATOS;São João dos Patos;Sao Joao dos Patos;99;919;;
2111201;MA;21;SAO JOSE DE RIBAMAR;São José de Ribamar;Sao Jose de Ribamar;98;889;;
2111250;MA;21;SAO JOSE DOS BASILIOS;São José dos Basílios;Sao Jose dos Basilios;99;238;;
2111300;MA;21;SAO LUIS;São Luís;Sao Luis;98;921;;
2111409;MA;21;SAO LUIS GONZAGA DO MARANHAO;São Luís Gonzaga do Maranhão;Sao Luis Gonzaga do Maranhao;99;805;;
2111508;MA;21;SAO MATEUS DO MARANHAO;São Mateus do Maranhão;Sao Mateus do Maranhao;99;923;;
2111532;MA;21;SAO PEDRO DA AGUA BRANCA;São Pedro da Água Branca;Sao Pedro da Agua Branca;99;240;;
2111573;MA;21;SAO PEDRO DOS CRENTES;São Pedro dos Crentes;Sao Pedro dos Crentes;99;242;;
2111607;MA;21;SAO RAIMUNDO DAS MANGABEIRAS;São Raimundo das Mangabeiras;Sao Raimundo das Mangabeiras;99;925;;
2111631;MA;21;SAO RAIMUNDO DO DOCA BEZERRA;São Raimundo do Doca Bezerra;Sao Raimundo do Doca Bezerra;99;244;;
2111672;MA;21;SAO ROBERTO;São Roberto;Sao Roberto;99;246;;
2111706;MA;21;SAO VICENTE FERRER;São Vicente Ferrer;Sao Vicente Ferrer;98;927;;
2111722;MA;21;SATUBINHA;Satubinha;Satubinha;98;248;;
2111748;MA;21;SENADOR ALEXANDRE COSTA;Senador Alexandre Costa;Senador Alexandre Costa;99;250;;
2111763;MA;21;SENADOR LA ROCQUE;Senador La Rocque;Senador La Rocque;99;252;;
2111789;MA;21;SERRANO DO MARANHAO;Serrano do Maranhão;Serrano do Maranhao;98;254;;
2111805;MA;21;SITIO NOVO;Sítio Novo;Sitio Novo;99;929;;
2111904;MA;21;SUCUPIRA DO NORTE;Sucupira do Norte;Sucupira do Norte;99;931;;
2111953;MA;21;SUCUPIRA DO RIACHAO;Sucupira do Riachão;Sucupira do Riachao;99;256;;
2112001;MA;21;TASSO FRAGOSO;Tasso Fragoso;Tasso Fragoso;99;933;;
2112100;MA;21;TIMBIRAS;Timbiras;Timbiras;99;935;;
2112209;MA;21;TIMON;Timon;Timon;99;937;;
2112233;MA;21;TRIZIDELA DO VALE;Trizidela do Vale;Trizidela do Vale;99;258;;
2112274;MA;21;TUFILANDIA;Tufilândia;Tufilandia;98;260;;
2112308;MA;21;TUNTUM;Tuntum;Tuntum;99;939;;
2112407;MA;21;TURIACU;Turiaçu;Turiacu;98;941;;
2112456;MA;21;TURILANDIA;Turilândia;Turilandia;98;262;;
2112506;MA;21;TUTOIA;Tutóia;Tutoia;98;943;;
2112605;MA;21;URBANO SANTOS;Urbano Santos;Urbano Santos;98;945;;
2112704;MA;21;VARGEM GRANDE;Vargem Grande;Vargem Grande;98;947;;
2112803;MA;21;VIANA;Viana;Viana;98;949;;
2112852;MA;21;VILA NOVA DOS MARTIRIOS;Vila Nova dos Martírios;Vila Nova dos Martirios;99;264;;
2112902;MA;21;VITORIA DO MEARIM;Vitória do Mearim;Vitoria do Mearim;98;951;;
2113009;MA;21;VITORINO FREIRE;Vitorino Freire;Vitorino Freire;98;953;;
2114007;MA;21;ZE DOCA;Zé Doca;Ze Doca;98;1287;;
3100104;MG;31;ABADIA DOS DOURADOS;Abadia dos Dourados;Abadia dos Dourados;34;4001;;
3100203;MG;31;ABAETE;Abaeté;Abaete;37;4003;;
3100302;MG;31;ABRE CAMPO;Abre Campo;Abre Campo;31;4005;;
3100401;MG;31;ACAIACA;Acaiaca;Acaiaca;31;4007;;
3100500;MG;31;ACUCENA;Açucena;Acucena;33;4009;;
3100609;MG;31;AGUA BOA;Água Boa;Agua Boa;33;4011;;
3100708;MG;31;AGUA COMPRIDA;Água Comprida;Agua Comprida;34;4013;;
3100807;MG;31;AGUANIL;Aguanil;Aguanil;35;4015;;
3100906;MG;31;AGUAS FORMOSAS;Águas Formosas;Aguas Formosas;33;4017;;
3101003;MG;31;AGUAS VERMELHAS;Águas Vermelhas;Aguas Vermelhas;33;4019;;
3101102;MG;31;AIMORES;Aimorés;Aimores;33;4021;;
3101201;MG;31;AIURUOCA;Aiuruoca;Aiuruoca;35;4023;;
3101300;MG;31;ALAGOA;Alagoa;Alagoa;35;4025;;
3101409;MG;31;ALBERTINA;Albertina;Albertina;35;4027;;
3101508;MG;31;ALEM PARAIBA;Além Paraíba;Alem Paraiba;32;4029;;
3101607;MG;31;ALFENAS;Alfenas;Alfenas;35;4031;;
3101631;MG;31;ALFREDO VASCONCELOS;Alfredo Vasconcelos;Alfredo Vasconcelos;32;2681;;
3101706;MG;31;ALMENARA;Almenara;Almenara;33;4033;;
3101805;MG;31;ALPERCATA;Alpercata;Alpercata;33;4035;;
3101904;MG;31;ALPINOPOLIS;Alpinópolis;Alpinopolis;35;4037;;
3102001;MG;31;ALTEROSA;Alterosa;Alterosa;35;4039;;
3102050;MG;31;ALTO CAPARAO;Alto Caparaó;Alto Caparao;32;564;;
3153509;MG;31;ALTO JEQUITIBA;Alto Jequitibá;Alto Jequitiba;33;5069;;
3102100;MG;31;ALTO RIO DOCE;Alto Rio Doce;Alto Rio Doce;32;4041;;
3102209;MG;31;ALVARENGA;Alvarenga;Alvarenga;33;4043;;
3102308;MG;31;ALVINOPOLIS;Alvinópolis;Alvinopolis;31;4045;;
3102407;MG;31;ALVORADA DE MINAS;Alvorada de Minas;Alvorada de Minas;31;4047;;
3102506;MG;31;AMPARO DA SERRA;Amparo do Serra;Amparo do Serra;31;4049;;
3102605;MG;31;ANDRADAS;Andradas;Andradas;35;4051;;
3102803;MG;31;ANDRELANDIA;Andrelândia;Andrelandia;35;4055;;
3102852;MG;31;ANGELANDIA;Angelândia;Angelandia;33;566;;
3102902;MG;31;ANTONIO CARLOS;Antônio Carlos;Antonio Carlos;32;4057;;
3103009;MG;31;ANTONIO DIAS;Antônio Dias;Antonio Dias;31;4059;;
3103108;MG;31;ANTONIO PRADO DE MINAS;Antônio Prado de Minas;Antonio Prado de Minas;32;4061;;
3103207;MG;31;ARACAI;Araçaí;Aracai;31;4063;;
3103306;MG;31;ARACITABA;Aracitaba;Aracitaba;32;4065;;
3103405;MG;31;ARACUAI;Araçuaí;Aracuai;33;4067;;
3103504;MG;31;ARAGUARI;Araguari;Araguari;34;4069;;
3103603;MG;31;ARANTINA;Arantina;Arantina;32;4071;;
3103702;MG;31;ARAPONGA;Araponga;Araponga;31;4073;;
3103751;MG;31;ARAPORA;Araporã;Arapora;34;2903;;
3103801;MG;31;ARAPUA;Arapuá;Arapua;34;4075;;
3103900;MG;31;ARAUJOS;Araújos;Araujos;37;4077;;
3104007;MG;31;ARAXA;Araxá;Araxa;34;4079;;
3104106;MG;31;ARCEBURGO;Arceburgo;Arceburgo;35;4081;;
3104205;MG;31;ARCOS;Arcos;Arcos;37;4083;;
3104304;MG;31;AREADO;Areado;Areado;35;4085;;
3104403;MG;31;ARGIRITA;Argirita;Argirita;32;4087;;
3104452;MG;31;ARICANDUVA;Aricanduva;Aricanduva;33;568;;
3104502;MG;31;ARINOS;Arinos;Arinos;38;4089;;
3104601;MG;31;ASTOLFO DUTRA;Astolfo Dutra;Astolfo Dutra;32;4091;;
3104700;MG;31;ATALEIA;Ataléia;Ataleia;33;4093;;
3104809;MG;31;AUGUSTO DE LIMA;Augusto de Lima;Augusto de Lima;38;4095;;
3104908;MG;31;BAEPENDI;Baependi;Baependi;35;4097;;
3105004;MG;31;BALDIM;Baldim;Baldim;31;4099;;
3105103;MG;31;BAMBUI;Bambuí;Bambui;37;4101;;
3105202;MG;31;BANDEIRA;Bandeira;Bandeira;33;4103;;
3105301;MG;31;BANDEIRA DO SUL;Bandeira do Sul;Bandeira do Sul;35;4105;;
3105400;MG;31;BARAO DE COCAIS;Barão de Cocais;Barao de Cocais;31;4107;;
3105509;MG;31;BARAO DO MONTE ALTO;Barão de Monte Alto;Barao de Monte Alto;32;4109;;
3105608;MG;31;BARBACENA;Barbacena;Barbacena;32;4111;;
3105707;MG;31;BARRA LONGA;Barra Longa;Barra Longa;31;4113;;
3105905;MG;31;BARROSO;Barroso;Barroso;32;4117;;
3106002;MG;31;BELA VISTA DE MINAS;Bela Vista de Minas;Bela Vista de Minas;31;4119;;
3106101;MG;31;BELMIRO BRAGA;Belmiro Braga;Belmiro Braga;32;4121;;
3106200;MG;31;BELO HORIZONTE;Belo Horizonte;Belo Horizonte;31;4123;;
3106309;MG;31;BELO ORIENTE;Belo Oriente;Belo Oriente;31;4125;;
3106408;MG;31;BELO VALE;Belo Vale;Belo Vale;31;4127;;
3106507;MG;31;BERILO;Berilo;Berilo;33;4129;;
3106655;MG;31;BERIZAL;Berizal;Berizal;38;570;;
3106606;MG;31;BERTOPOLIS;Bertópolis;Bertopolis;33;4131;;
3106705;MG;31;BETIM;Betim;Betim;31;4133;;
3106804;MG;31;BIAS FORTES;Bias Fortes;Bias Fortes;32;4135;;
3106903;MG;31;BICAS;Bicas;Bicas;32;4137;;
3107000;MG;31;BIQUINHAS;Biquinhas;Biquinhas;37;4139;;
3107109;MG;31;BOA ESPERANCA;Boa Esperança;Boa Esperanca;35;4141;;
3107208;MG;31;BOCAINA DE MINAS;Bocaina de Minas;Bocaina de Minas;32;4143;;
3107307;MG;31;BOCAIUVA;Bocaiúva;Bocaiuva;38;4145;;
3107406;MG;31;BOM DESPACHO;Bom Despacho;Bom Despacho;37;4147;;
3107505;MG;31;BOM JARDIM DE MINAS;Bom Jardim de Minas;Bom Jardim de Minas;32;4149;;
3107604;MG;31;BOM JESUS DA PENHA;Bom Jesus da Penha;Bom Jesus da Penha;35;4151;;
3107703;MG;31;BOM JESUS DO AMPARO;Bom Jesus do Amparo;Bom Jesus do Amparo;31;4153;;
3107802;MG;31;BOM JESUS DO GALHO;Bom Jesus do Galho;Bom Jesus do Galho;33;4155;;
3107901;MG;31;BOM REPOUSO;Bom Repouso;Bom Repouso;35;4157;;
3108008;MG;31;BOM SUCESSO;Bom Sucesso;Bom Sucesso;35;4159;;
3108107;MG;31;BONFIM;Bonfim;Bonfim;31;4161;;
3108206;MG;31;BONFINOPOLIS DE MINAS;Bonfinópolis de Minas;Bonfinopolis de Minas;38;4163;;
3108255;MG;31;BONITO DE MINAS;Bonito de Minas;Bonito de Minas;38;572;;
3108305;MG;31;BORDA DA MATA;Borda da Mata;Borda da Mata;35;4165;;
3108404;MG;31;BOTELHOS;Botelhos;Botelhos;35;4167;;
3108503;MG;31;BOTUMIRIM;Botumirim;Botumirim;38;4169;;
3108701;MG;31;BRAS PIRES;Brás Pires;Bras Pires;32;4173;;
3108552;MG;31;BRASILANDIA DE MINAS;Brasilândia de Minas;Brasilandia de Minas;38;574;;
3108602;MG;31;BRASILIA DE MINAS;Brasília de Minas;Brasilia de Minas;38;4171;;
3108909;MG;31;BRASOPOLIS;Brazópolis;Brazopolis;33;4177;;
3108800;MG;31;BRAUNAS;Braúnas;Braunas;35;4175;;
3109006;MG;31;BRUMADINHO;Brumadinho;Brumadinho;31;4179;;
3109105;MG;31;BUENO BRANDAO;Bueno Brandão;Bueno Brandao;35;4181;;
3109204;MG;31;BUENOPOLIS;Buenópolis;Buenopolis;38;4183;;
3109253;MG;31;BUGRE;Bugre;Bugre;33;576;;
3109303;MG;31;BURITIS;Buritis;Buritis;38;4185;;
3109402;MG;31;BURITIZEIRO;Buritizeiro;Buritizeiro;38;4187;;
3109451;MG;31;CABECEIRA GRANDE;Cabeceira Grande;Cabeceira Grande;38;578;;
3109501;MG;31;CABO VERDE;Cabo Verde;Cabo Verde;35;4189;;
3109600;MG;31;CACHOEIRA DA PRATA;Cachoeira da Prata;Cachoeira da Prata;31;4191;;
3109709;MG;31;CACHOEIRA DE MINAS;Cachoeira de Minas;Cachoeira de Minas;35;4193;;
3102704;MG;31;CACHOEIRA DE PAJEU;Cachoeira de Pajeú;Cachoeira de Pajeu;33;4053;;
3109808;MG;31;CACHOEIRA DOURADA;Cachoeira Dourada;Cachoeira Dourada;34;4195;;
3109907;MG;31;CAETANOPOLIS;Caetanópolis;Caetanopolis;31;4197;;
3110004;MG;31;CAETE;Caeté;Caete;31;4199;;
3110103;MG;31;CAIANA;Caiana;Caiana;32;4201;;
3110202;MG;31;CAJURI;Cajuri;Cajuri;31;4203;;
3110301;MG;31;CALDAS;Caldas;Caldas;35;4205;;
3110400;MG;31;CAMACHO;Camacho;Camacho;37;4207;;
3110509;MG;31;CAMANDUCAIA;Camanducaia;Camanducaia;35;4209;;
3110608;MG;31;CAMBUI;Cambuí;Cambui;35;4211;;
3110707;MG;31;CAMBUQUIRA;Cambuquira;Cambuquira;35;4213;;
3110806;MG;31;CAMPANARIO;Campanário;Campanario;33;4215;;
3110905;MG;31;CAMPANHA;Campanha;Campanha;35;4217;;
3111002;MG;31;CAMPESTRE;Campestre;Campestre;35;4219;;
3111101;MG;31;CAMPINA VERDE;Campina Verde;Campina Verde;34;4221;;
3111150;MG;31;CAMPO AZUL;Campo Azul;Campo Azul;38;580;;
3111200;MG;31;CAMPO BELO;Campo Belo;Campo Belo;35;4223;;
3111309;MG;31;CAMPO DO MEIO;Campo do Meio;Campo do Meio;35;4225;;
3111408;MG;31;CAMPO FLORIDO;Campo Florido;Campo Florido;34;4227;;
3111507;MG;31;CAMPOS ALTOS;Campos Altos;Campos Altos;37;4229;;
3111606;MG;31;CAMPOS GERAIS;Campos Gerais;Campos Gerais;35;4231;;
